Text,Entity Type
praeiudicatur,
licere,
",",
quod,
bene,
fit,
.,
Si,
bonum,
inuenero,
esse,
",",
quod,
lex,
tua,
prohibuit,
",",
nonne,
ex,
illo,
praeiudicio,
prohibere,
me,
non,
potest,
",",
quod,
si,
malum,
esset,
",",
iure,
prohiberet,
?,
Si,
lex,
tua,
errauit,
",",
puto,
",",
ab,
homine,
concepta,
est,
;,
neque,
enim,
de,
coelo,
ruit,
.,
Miramini,
hominem,
aut,
errare,
potuisse,
in,
lege,
condenda,
",",
aut,
resipuisse,
in,
reprobanda,
?,
Nonne,
et,
ipsius,
Lycurgi,PERSON
leges,
a,
Lacedaemoniis,NORP
emendatae,
",",
tantum,
auctori,
suo,
doloris,
incusserunt,
",",
ut,
in,
secessu,
inedia,
de,
semetipso,
iudicarit,
?,
Nonne,
et,
uos,
quotidie,
experimentis,
illuminantibus,
tenebras,
antiquitatis,
totam,
illam,
ueterem,
et,
squalentem,
siluam,
legum,
nouis,
principalium,
rescriptorum,
et,
edictorum,
securibus,
truncatis,
et,
caeditis,
?,
Nonne,
uanissimas,
Papias,PERSON
leges,
",",
quae,
ante,
liberos,
suscipi,
cogunt,
",",
quam,
Iuliae,PERSON
matrimonium,
contrahi,
",",
post,
tantae,
auctoritatis,
senectutem,
heri,
Seuerus,PERSON
constantissimus,
principum,
exclusit,
?,
Sed,
et,
iudicatos,
retro,
in,
partes,
secari,
a,
creditoribus,
leges,
erant,
;,
consensu,
tamen,
publico,
crudelitas,
postea,
erasa,
est,
et,
in,
pudoris,
notam,
capitis,
poena,
conuersa,
;,
bonorum,
adhibita,
proscriptione,
suffundere,
maluit,
hominis,
sanguinem,
",",
quam,
effundere,
.,
Quot,
adhuc,
uobis,
repurgandae,
leges,
latent,
",",
quas,
neque,
annorum,
numerus,
",",
neque,
conditorum,
dignitas,
commendat,
",",
sed,
aequitas,
sola,
?,
et,
ideo,
cum,
iniquae,
recognoscuntur,
",",
merito,
damnantur,
",",
licet,
damnent,
.,
Quomodo,
iniquas,
dicimus,
?,
imo,
",",
si,
nomen,
puniunt,
",",
etiam,
stultas,
.,
Si,
uero,
facta,
",",
cur,
in,
nobis,
de,
solo,
nomine,
puniunt,
facta,
",",
quae,
in,
aliis,
de,
admisso,
",",
non,
de,
nomine,
probata,
defendunt,
?,
Incestus,PERSON
sum,
",",
cur,
non,
requirunt,
?,
infanticida,
",",
cur,
non,
extorquent,
?,
in,
deos,
",",
in,
Caesares,NORP
aliquid,
committo,
",",
cur,
non,
audior,
",",
qui,
habeo,
quo,
purger,
?,
Nulla,
lex,
uetat,
discuti,
quod,
prohibet,
admitti,
;,
quia,
neque,
iudex,
iuste,
ulciscitur,
",",
nisi,
cognoscat,
admissum,
esse,
quod,
non,
licet,
;,
neque,
ciuis,
fideliter,
legi,
obsequitur,
",",
ignorans,
",",
quale,
sit,
",",
quod,
ulciscitur,
.,
Nulla,
lex,
sibi,
soli,
conscientiam,
iustitiae,
suae,
debet,
",",
sed,
eis,
",",
a,
quibus,
obsequium,
exspectat,
.,
Caeterum,PERSON
suspecta,
lex,
est,
",",
quae,
probari,
se,
non,
uult,
",",
improba,
autem,
",",
si,
non,
probata,
dominetur,
.,
**CAPUT,
U,
.,
**,
Inquirit,
in,
eiusmodi,
legum,
originem,
",",
et,
occasione,
Alburni,PERSON
",",
quem,
Aemilius,PERSON
in,
Deorum,
numerum,
referri,
uolebat,
",",
ostendit,
",",
per,
illas,
diuinitatem,
hominum,
placito,
subiectam,
.,
Inde,
Tiberii,PERSON
de,
Christo,PERSON
sententiam,
pronuntiat,
",",
senatus,
que,
refragationem,
:,
ostendit,
nullos,
",",
nisi,
Neronem,PERSON
",",
illi,
que,
simillimos,
",",
nomen,
christianum,
afflixisse,
",",
cum,
contra,
M,PERSON
.,
Aurelius,PERSON
",",
miraculo,
etiam,
monitus,
",",
cum,
illo,
Uerus,PERSON
",",
et,
ante,
illos,
Uespasianus,PERSON
",",
Traianus,PERSON
",",
Hadrianus,PERSON
",",
Pius,PERSON
",",
christianos,
esse,
passi,
sint,
.,
Concludit,
denique,
",",
illos,
",",
ut,
a,
bonis,
probatos,
",",
a,
malis,
afflictos,
",",
bonos,
",",
non,
malos,
",",
ex,
similitudine,
morum,
",",
putari,
debere,
.,
Ut,
de,
origine,
aliquid,
retractemus,
eiusmodi,
legum,
uetus,
erat,
decretum,
",",
ne,
qui,
deus,
ab,
imperatore,
consecraretur,
",",
nisi,
a,
senatu,
probatus,
.,
.,
Scit,
M,PERSON
.,
Aemilius,PERSON
de,
deo,
suo,
Alburno,LOC
.,
Facit,
et,
hoc,
ad,
caussam,
nostram,
",",
quod,
apud,
uos,
de,
humano,
arbitratu,
diuinitas,
pensitatur,
.,
Nisi,
homini,
Deus,
placuerit,
",",
Deus,
non,
erit,
;,
homo,
iam,
Deo,
propitius,
esse,
debebit,
.,
Tiberius,PERSON
ergo,
",",
cuius,
tempore,
nomen,
christianum,
in,
saeculum,
introiuit,
",",
annuntiatum,
sibi,
ex,
Syria,LOC
Palaestina,LOC
",",
quod,
illic,
ueritatem,
illius,
diuinitatis,
reuelauerat,
",",
detulit,
ad,
senatum,
cum,
praerogatiua,
suffragii,
sui,
.,
Senatus,PERSON
",",
quia,
non,
ipse,
probauerat,
",",
respuit,
;,
Caesar,PERSON
in,
sententia,
mansit,
",",
comminatus,
periculum,
accusatoribus,
christianorum,
.,
Consulite,PERSON
commentarios,
uestros,
;,
illic,
reperietis,
primum,
Neronem,PERSON
in,
hanc,
sectam,
cum,
maxime,
Romae,LOC
orientem,
Caesariano,PERSON
gladio,
ferocisse,
.,
Sed,
tali,
dedicatore,
damnationis,
nostrae,
etiam,
gloriamur,
.,
Qui,
enim,
scit,
illum,
",",
intelligere,
potest,
",",
non,
nisi,
grande,
aliquod,
bonum,
a,
Nerone,PERSON
damnatum,
.,
Tentauerat,PERSON
et,
Domitianus,PERSON
",",
portio,
Neronis,PERSON
de,
crudelitate,
;,
sed,
qua,
et,
homo,
",",
facile,
coeptum,
repressit,
",",
restitutis,
etiam,
quos,
relegauerat,
.,
Tales,
semper,
nobis,
insecutores,
",",
iniusti,
",",
impii,
",",
turpes,
",",
quos,
et,
ipsi,
damnare,
consuestis,
",",
et,
a,
quibus,
damnatos,
restituere,
soliti,
estis,
.,
Caeterum,
de,
tot,
exinde,
principibus,
[,
usque,
],
ad,
hodiernum,
diuinum,
humanum,
que,
sapientibus,
",",
edite,
aliquem,
debellatorem,
Christianorum,NORP
.,
At,
nos,
e,
contrario,
edimus,
protectorem,
",",
si,
litterae,
M,
.,
Aurelii,PERSON
grauissimi,
imperatoris,
requirantur,
",",
quibus,
illam,
germanicam,
sitim,
christianorum,
forte,
militum,
precationibus,
impetrato,
imbri,
discussam,
contestatur,
.,
Qui,
sicut,
non,
palam,
ab,
eiusmodi,
hominibus,
poenam,
dimouit,
",",
ita,
alio,
modo,
palam,
dispersit,
",",
adiecta,
etiam,
accusatoribus,
damnatione,
",",
et,
quidem,
tetriore,
.,
Quales,
ergo,
leges,
istae,
",",
quas,
aduersus,
nos,
soli,
exsequuntur,
impii,
",",
iniusti,
",",
turpes,
",",
truces,
",",
uani,
",",
dementes,
?,
quas,
Traianus,PERSON
ex,
parte,
frustratus,
est,
uetando,
inquiri,
christianos,
",",
quas,
nullus,
Adrianus,PERSON
",",
quanquam,
curiositatum,
omnium,
explorator,
",",
nullus,
Uespasianus,PERSON
",",
quanquam,
Iudaeorum,
debellator,
",",
nullus,
Pius,PERSON
",",
nullus,
Uerus,PERSON
impressit,
.,
Facilius,PERSON
utique,
pessimi,
ab,
optimis,
quibusque,
",",
ut,
ab,
aemulis,
",",
quam,
a,
suis,
sociis,
eradicandi,
iudicarentur,
.,
**CAPUT,
UI,
.,
**,
ARGUMENTUM,
.,
--,
Quin,
ipsos,
illos,
legum,
et,
antiqui,
crepatores,
quam,
longissime,
a,
paternis,
institutis,
desciuisse,
",",
ostendit,
:,
Utpote,PERSON
prodigos,
",",
sumptuosos,
",",
uoluptuarios,
",",
immodestos,
",",
superbos,
",",
uinosos,
",",
coniugii,
osores,
factos,
:,
qui,
nec,
in,
ipsis,
religionibus,
ueterum,
decreta,
seruarint,
",",
sed,
peregrinas,
religiones,
Romam,LOC
aduexerint,
",",
damnatas,
que,
restituerint,
:,
qui,
in,
omnibus,
nouitati,
studentes,
",",
magis,
quam,
ipsi,
christiani,
",",
Deos,
suos,
neglexerint,
;,
quod,
ultimum,
cum,
latius,
alibi,
sit,
exsecuturus,
",",
in,
fine,
se,
praeparat,
ad,
diluendas,
occultorum,
facinorum,
obiectiones,
falsas,
.,
Nunc,
religiosissimi,
legum,
et,
paternorum,
institutorum,
protectores,
et,
cultores,
respondeant,
uelim,
de,
sua,
fide,
et,
honore,
et,
obsequio,
erga,
maiorum,
consulta,
",",
si,
a,
nullo,
desciuerunt,
",",
si,
in,
nullo,
exorbitauerunt,
",",
si,
non,
necessaria,
et,
aptissima,
quaeque,
disciplinae,
oblitterauerunt,
.,
Quonam,
illae,
leges,
abierunt,
sumptum,
et,
ambitionem,
comprimentes,
",",
quae,
centum,
aera,
non,
amplius,
in,
coenam,
subscribi,
iubebant,
",",
nec,
amplius,
quam,
unam,
inferri,
gallinam,
",",
et,
eam,
non,
saginatam,
;,
quae,
patricium,
",",
quod,
decem,
pondo,
argenti,
habuisset,
",",
pro,
magno,
titulo,
ambitionis,
senatu,
summouebant,
;,
quae,
theatra,
stuprandis,
moribus,
orientia,
statim,
destruebant,
;,
quae,
dignitatum,
et,
honestorum,
natalium,
insignia,
non,
temere,
",",
nec,
impune,
usurpari,
sinebant,
?,
Uideo,LOC
enim,
et,
centenarias,
coenas,
",",
a,
centenis,
iam,
sestertiis,
dicendas,
",",
et,
in,
lances,
(,
parum,
est,
[,
enim,
],
si,
senatorum,
et,
non,
libertinorum,
uel,
adhuc,
flagra,
rumpentium,
),
argentaria,
metalla,
producta,
.,
Uideo,LOC
et,
theatra,
nec,
singula,
satis,
esse,
",",
nec,
nuda,
.,
Nam,
ne,
uel,
hieme,
uoluptas,
impudica,
frigeret,
",",
primi,
Lacedaemonii,NORP
odium,
penulae,
ludis,
excogitauerunt,
.,
Uideo,LOC
et,
inter,
matronas,
atque,
prostibulas,
nullum,
de,
habitu,
discrimen,
relictum,
.,
Circa,
feminas,
quidem,
etiam,
illa,
maiorum,
instituta,
ceciderunt,
",",
quae,
modestiae,
",",
quae,
sobrietati,
patrocinabantur,
",",
cum,
aurum,
nulla,
norat,
",",
praeter,
unico,
digito,
",",
quem,
sponsus,
oppignerasset,
pronubo,
annulo,
;,
cum,
mulieres,
usque,
adeo,
a,
uino,
abstinerent,
ut,
matronam,
ob,
resignatos,
cellae,
uinariae,
loculos,
sui,
inedia,
necarint,
.,
Sub,
Romulo,PERSON
uero,
quae,
uinum,
attigerat,
",",
impune,
a,
Mecenio,PERSON
marito,
trucidata,
est,
.,
Idcirco,
et,
oscula,
propinquis,
offerre,
necessitas,
erat,
",",
ut,
spiritu,
iudicarentur,
.,
Ubi,
est,
illa,
felicitas,
matrimoniorum,
de,
moribus,
utique,
prosperata,
",",
qua,
per,
annos,
ferme,
sexcentos,
ab,
Urbe,LOC
condita,
nulla,
repudium,
domus,
scripsit,
?,
At,
nunc,
in,
foeminis,
prae,
auro,
nullum,
leue,
est,
membrum,
;,
prae,
uino,
nullum,
liberum,
est,
osculum,
;,
repudium,
uero,
iam,
et,
uotum,
est,
",",
quasi,
matrimonii,
fructus,
.,
Etiam,
circa,
ipsos,
deos,
uestros,
quae,
prospecte,
decreuerant,
patres,
uestri,
",",
iidem,
uos,
obsequentissimi,
rescidistis,
.,
Liberum,PERSON
patrem,
cum,
mysteriis,
suis,
consules,
senatus,
auctoritate,
non,
modo,
urbe,
",",
sed,
uniuersa,
Italia,LOC
elimiuerant,
.,
Serapidem,PERSON
et,
Isidem,PERSON
et,
Harpocratem,PERSON
cum,
suo,
Cynocephalo,PERSON
",",
Capitolio,LOC
prohibitos,
[,
inferri,
],
",",
id,
est,
curia,
deorum,
pulsos,
",",
Piso,PERSON
et,
Gabinius,
consules,
",",
non,
utique,
christiani,
",",
euersis,
etiam,
aris,
eorum,
abdicauerant,
",",
turpium,
et,
otiosarum,
superstitionum,
uitia,
cohibentes,
.,
His,
uos,
restitutis,
summam,
maiestatem,
contulistis,
.,
Ubi,
religio,
",",
ubi,
ueneratio,
maioribus,
debita,
a,
uobis,
?,
Habitu,PERSON
",",
uictu,
",",
instructu,
",",
sensu,
",",
ipso,
denique,
sermone,
proauis,
renuntiastis,
.,
Laudatis,
semper,
antiquitatem,
",",
et,
noue,
de,
die,
uiuitis,
.,
Per,
quod,
ostenditur,
",",
dum,
a,
bonis,
maiorum,
institutis,
deceditis,
",",
ea,
uos,
retinere,
et,
custodire,
",",
quae,
non,
debuistis,
",",
cum,
quae,
debuistis,
non,
custodistis,
.,
Ipsum,
adhuc,
quod,
uidemini,
fidelissime,
tueri,
a,
patribus,
traditum,
",",
in,
quo,
principaliter,
reos,
transgressionis,
Christianos,
destinatis,
",",
studium,
dico,
deorum,
colendorum,
",",
de,
quo,
maxime,
errauit,
antiquitas,
",",
licet,
Serapidi,PERSON
iam-Romano,
aras,
restruxeritis,
",",
licet,
Baccho,PERSON
iam-Italico,
furias,
uestras,
immolaritis,
",",
suo,
loco,
ostendam,
proinde,
despici,
et,
negligi,
et,
destrui,
a,
uobis,
aduersus,
maiorum,
auctoritatem,
.,
Nunc,
enim,
ad,
illam,
occultorum,
facinorum,
infamiam,
respondebo,
",",
ut,
uiam,
mihi,
ad,
manifestiora,
purgem,
.,
**CAPUT,
UII,
.,
**,
ARGUMENTUM,
.,
--,
Itaque,
prouocat,
illos,
",",
ut,
quos,
grauissimorum,
criminum,
reos,
putant,
",",
infanticidas,
",",
puerorum,
uoratores,
",",
incestos,
denique,
",",
probent,
",",
neque,
famae,
",",
cuius,
origo,
saepe,
mendax,
",",
et,
rumor,
incertus,
",",
amplius,
inconsiderate,
credant,
.,
Dicimur,
sceleratissimi,
de,
sacramento,
infanticidii,
",",
et,
pabulo,
inde,
",",
et,
post,
conuiuium,
incesto,
",",
quod,
euersores,
luminum,
canes,
",",
lenones,
scilicet,
",",
tenebrarum,
et,
libidinum,
impiarum,
inuerecundia,
procurent,
.,
Dicimur,
tamen,
semper,
",",
nec,
uos,
quod,
tam,
diu,
dicimur,
eruere,
curatis,
.,
Ergo,
aut,
eruite,
",",
si,
creditis,
",",
aut,
nolite,
credere,
",",
qui,
non,
eruistis,
.,
De,
uestra,
uobis,
dissimulatione,
praescribitur,
",",
non,
esse,
",",
quod,
nec,
ipsi,
audetis,
eruere,
.,
Longe,
aliud,
munus,
carnifici,
in,
Christianos,NORP
imperatis,
",",
non,
ut,
dicant,
quae,
faciunt,
",",
sed,
ut,
negent,
quod,
sunt,
.,
Census,PERSON
istius,
disciplinae,
",",
ut,
iam,
edidimus,
",",
a,
Tiberio,PERSON
est,
.,
Cum,
odio,
sui,
coepit,
ueritas,
",",
simul,
atque,
apparuit,
",",
inimica,
esse,
.,
Tot,
hostes,
eius,
",",
quot,
extranei,
",",
et,
quidem,
proprii,
ex,
aemulatione,
Iudaei,
",",
ex,
concussione,
milites,
",",
ex,
natura,
ipsi,
etiam,
domestici,
nostri,
.,
Quotidie,
obsidemur,
",",
quotidie,
prodimur,
",",
in,
ipsis,
plurimum,
coetibus,
et,
congregationibus,
nostris,
opprimimur,
.,
Quis,
unquam,
taliter,
uagienti,
infanti,
superuenit,
?,
Quis,
cruenta,
",",
ut,
inuenerat,
",",
Cyclopum,PERSON
et,
Sirenum,
ora,
iudici,
reserauit,
?,
Quis,
uel,
in,
uxoribus,
aliqua,
immunda,
uestigia,
deprehendit,
?,
Quis,
talia,
facinora,
",",
cum,
inuenisset,
",",
celauit,
",",
aut,
uendidit,
ipsos,
trahens,
homines,
.,
Si,
semper,
latemus,
",",
quando,
proditum,
est,
quod,
admittimus,
?,
Imo,
a,
quibus,
prodi,
potuit,
?,
Ab,
ipsis,
enim,
reis,
non,
utique,
",",
cum,
uel,
ex,
forma,
omnibus,
mysteriis,
silentii,
fides,
debeatur,
.,
Samothracia,
et,
Eleusinia,
reticentur,
:,
quanto,
magis,
talia,
",",
quae,
prodita,
interim,
etiam,
humanam,
animaduersionem,
prouocabunt,
",",
dum,
diuina,
seruatur,
?,
Si,
ergo,
non,
ipsi,
proditores,
sui,
",",
sequitur,
ut,
extranei,
.,
Et,
unde,
extraneis,
notitia,
?,
cum,
semper,
etiam,
piae,
initiationes,
arceant,
profanos,
et,
ab,
arbitris,
caueant,
",",
nisi,
si,
impii,
minus,
metuunt,
?,
natura,
famae,
omnibus,
nota,
est,
.,
Uestrum,NORP
est,
:,
Fama,PERSON
malum,
",",
quo,
non,
aliud,
uelocius,
ullum,
.,
Cur,
malum,
fama,
?,
quia,
uelox,
?,
quia,
index,
?,
an,
quia,
plurimum,
mendax,
?,
quae,
ne,
tunc,
quidem,
",",
cum,
aliquid,
ueri,
affert,
",",
sine,
mendacii,
uitio,
est,
",",
detrahens,
",",
adiiciens,
",",
demutans,
de,
ueritate,
.,
Quid,
?,
quod,
ea,
illi,
conditio,
est,
",",
ut,
non,
nisi,
cum,
mentitur,
perseueret,
",",
et,
tamdiu,
uiuit,
",",
quamdiu,
non,
probat,
.,
Siquidem,
ubi,
probauit,
",",
cessat,
esse,
",",
et,
quasi,
officio,
nuntiandi,
functa,
",",
rem,
tradit,
",",
et,
exinde,
res,
tenetur,
",",
res,
nominatur,
.,
Nec,
quisquam,
dicit,
",",
uerbi,
gratia,
:,
Hoc,
Romae,LOC
aiunt,
factum,
;,
aut,
:,
Fama,
est,
illum,
prouinciam,
sortitum,
;,
sed,
:,
Sortitus,
ille,
prouinciam,
",",
et,
:,
Hoc,
factum,
est,
Romae,LOC
.,
Fama,PERSON
",",
nomen,
incerti,
",",
locum,
non,
habet,
",",
ubi,
certum,
est,
.,
An,
uero,
famae,
credat,
",",
nisi,
inconsideratus,
?,
Qui,
est,
sapiens,
",",
non,
credit,
incerto,
.,
Omnium,
est,
aestimare,
",",
quantacum,
que,
illa,
ambitione,
diffusa,
sit,
",",
quantacum,
que,
asseueratione,
constructa,
.,
Quod,
ab,
uno,
aliquando,
principe,
exorta,
sit,
",",
necesse,
est,
exinde,
in,
traduces,
linguarum,
et,
aurium,
serpat,
.,
Et,
ita,
modici,
seminis,
uitium,
caetera,
rumoris,
obscurat,
",",
ut,
nemo,
recogitet,
",",
ne,
primum,
illud,
os,
mendacium,
seminauerit,
",",
quod,
saepe,
fit,
aut,
ingenio,
aemulationis,
",",
aut,
arbitrio,
suspicionis,
",",
aut,
non,
noua,
",",
sed,
ingenita,
quibusdam,
mentiendi,
uoluptate,
.,
Bene,
autem,
",",
quod,
omnia,
tempus,
reuelat,
testibus,
etiam,
uestris,
prouerbiis,
atque,
sententiis,
",",
ex,
dispositione,
naturae,
",",
quae,
ita,
ordinauit,
",",
ut,
nihil,
diu,
lateat,
",",
etiam,
quod,
fama,
non,
distulit,
.,
Merito,
igitur,
fama,
tamdiu,
conscia,
sola,
est,
scelerum,
Christianorum,NORP
.,
Hanc,
indicem,
aduersus,
nos,
profertis,
",",
quae,
",",
quod,
aliquando,
iactauit,
tanto,
que,
temporis,
spatio,
in,
opinionem,
corroborauit,
",",
usque,
adhuc,
probare,
non,
ualuit,
.,
**CAPUT,
UIII,
.,
**,
ARGUMENTUM,
.,
--,
Nec,
falsa,
tantum,
",",
sed,
",",
ut,
contra,
naturae,
fidem,
",",
haud,
credenda,
ostendit,
",",
id,
que,
oratione,
uehementi,
.,
Tollit,
dein,
obiectiones,
",",
quasi,
recentes,
Christiani,NORP
per,
ignorantiam,
et,
imposturam,
seducantur,
",",
nec,
postea,
metu,
poenae,
proclamare,
ausint,
;,
cum,
e,
contrario,
tales,
sint,
",",
qui,
mortem,
pudendis,
anteferant,
.,
Ut,
fidem,
naturae,
ipsius,
appellem,
aduersus,
eos,
qui,
talia,
credenda,
esse,
praesumunt,
",",
ecce,
proponimus,
horum,
facinorum,
mercedem,
;,
uitam,
aeternam,
repromittunt,
.,
Credite,
interim,
.,
De,
hoc,
enim,
quaero,
",",
an,
et,
qui,
credideris,
",",
tanti,
habeas,
ad,
eam,
tali,
conscientia,
peruenire,
.,
Ueni,PERSON
",",
demerge,
ferrum,
in,
infantem,
nullius,
inimicum,
",",
nullius,
reum,
",",
omnium,
filium,
;,
uel,
si,
alterius,
officium,
est,
",",
tu,
modo,
adsiste,
morienti,
homini,
antequam,
uixit,
;,
fugientem,
animam,
nouam,
exspecta,
;,
excipe,
rudem,
sanguinem,
",",
eo,
panem,
tuum,
satia,
",",
uescere,
libenter,
.,
Interea,
discumbens,
dinumera,
loca,
",",
ubi,
mater,
",",
ubi,
soror,
;,
nota,
diligenter,
",",
ut,
",",
quum,
tenebrae,
ceciderint,
caninae,
",",
non,
erres,
.,
Piaculum,PERSON
enim,
admiseris,
",",
nisi,
incestum,
feceris,
.,
Talia,
initiatus,
et,
consignatus,
uiuis,
in,
aeuum,
.,
Cupio,PERSON
respondeas,
",",
si,
tanti,
aeternitas,
",",
aut,
si,
non,
",",
ideo,
nec,
credenda,
.,
Etiamsi,
credideris,
",",
nego,
te,
uelle,
;,
etiamsi,
uolueris,
",",
nego,
te,
posse,
.,
Cur,
ergo,
alii,
possint,
",",
si,
uos,
non,
potestis,
?,
Cur,
non,
possitis,
",",
si,
alii,
possunt,
?,
Alia,
nos,
",",
opinor,
",",
natura,
;,
cynopaene,
aut,
sciapodes,
?,
Alii,
ordines,
dentium,
",",
alii,
ad,
incestam,
libidinem,
nerui,
?,
Qui,
ista,
credis,
de,
homine,
",",
potes,
et,
facere,
.,
Homo,
es,
et,
ipse,
",",
quod,
et,
Christianus,PERSON
.,
Qui,
non,
potes,
facere,
",",
non,
debes,
credere,
.,
Homo,
est,
enim,
et,
Christianus,PERSON
",",
et,
quod,
et,
tu,
.,
Sed,
ignorantibus,
subiicitur,
et,
imponitur,
.,
Nihil,
enim,
tale,
de,
Christianis,NORP
asseuerari,
sciebant,
",",
obseruandum,
utique,
sibi,
et,
omni,
uigilantia,
inuestigandum,
.,
Atquin,PERSON
uolentibus,
initiari,
moris,
est,
",",
opinor,
",",
prius,
patrem,
illum,
sacrorum,
adire,
",",
quae,
praeparanda,
sint,
describere,
.,
Tum,
ille,
:,
infans,
tibi,
necessarius,
",",
adhuc,
tener,
",",
qui,
nesciat,
mortem,
",",
qui,
sub,
cultro,
tuo,
rideat,
;,
item,
panis,
",",
quo,
sanguinis,
iurulentiam,
colligas,
;,
praeterea,
candelabra,
et,
lucernae,
",",
et,
canes,
aliqui,
et,
offulae,
",",
quae,
illos,
ad,
euersionem,
luminum,
extendant,
",",
ante,
omnia,
cum,
matre,
et,
sorore,
tua,
uenire,
debebis,
.,
Quid,
",",
si,
noluerint,
",",
uel,
nullae,
fuerint,
?,
Quid,
denique,
singulares,
christiani,
?,
Non,
erit,
",",
opinor,
",",
legitimus,
christianus,
",",
nisi,
frater,
aut,
filius,
.,
Quid,
nunc,
",",
et,
si,
ista,
omnia,
ignaris,
praeparantur,
?,
Certe,PERSON
postea,
cognoscunt,
",",
et,
sustinent,
et,
ignoscunt,
.,
Timent,PERSON
plecti,
",",
qui,
si,
proclament,
",",
defendi,
merebuntur,
",",
qui,
etiam,
ultro,
perire,
malint,
",",
quam,
sub,
tali,
conscientia,
uiuere,
.,
Age,
nunc,
timeant,
",",
cur,
etiam,
perseuerant,
?,
Sequitur,
enim,
",",
ne,
ultra,
uelis,
id,
te,
esse,
",",
quod,
si,
prius,
scisses,
",",
non,
fuisses,
.,
**CAPUT,
IX,
.,
**,
ARGUMENTUM,
.,
--,
At,
uero,
cuncta,
illa,
crimina,
",",
quae,
falso,
Christianis,NORP
obiiciuntur,
",",
uera,
in,
Gentibus,NORP
accusatoribus,
deprehendi,
;,
apud,
illos,
sacrificia,
humana,
",",
et,
olim,
in,
aperto,
",",
et,
nunc,
in,
occulto,
committi,
;,
homicidia,
laetis,
in,
theatro,
oculis,
spectari,
;,
infanticidia,
quotidie,
abiecto,
",",
necato,
etiam,
partu,
",",
uel,
abortu,
coacto,
perpetrari,
;,
sanguinem,
quoque,
gladiatorum,
recens,
necatorum,
sitiri,
;,
humanum,
pabulum,
de,
ferinis,
quaeri,
;,
imo,
in,
seipsos,
inuicem,
incendi,
:,
Christianos,NORP
contra,
",",
ab,
omni,
cruore,
",",
animalium,
etiam,
",",
abhorrere,
;,
apud,
illos,
incestum,
quotidie,
committi,
",",
cum,
",",
per,
scortationem,
uagam,
et,
gnatorum,
abiectionem,
",",
liberi,
etiam,
a,
parentibus,
ignorentur,
;,
quae,
cuncta,
a,
Christianis,NORP
",",
utpote,
castis,
",",
continentibus,
",",
ueneris,
etiam,
licitiae,
(,
prout,
nonnulli,
apud,
illos,
),
expertibus,
",",
longissime,
abesse,
;,
neque,
haec,
de,
Christianis,NORP
ab,
ullis,
credi,
posse,
",",
nisi,
qui,
credant,
",",
et,
ipsi,
illa,
faciant,
",",
et,
ex,
se,
de,
aliis,
iudicent,
.,
Haec,
quo,
magis,
refutauerim,
",",
a,
uobis,
fieri,
ostendam,
partim,
in,
aperto,
",",
partim,
in,
occulto,
",",
per,
quod,
forsitan,
et,
de,
nobis,
credidistis,
.,
Infantes,
penes,
Africam,LOC
Saturno,PERSON
immolabantur,
palam,
usque,
ad,
proconsulatum,
Tiberii,PERSON
",",
qui,
ipsos,
sacerdotes,
in,
eisdem,
arboribus,
templi,
sui,
obumbratricibus,
scelerum,
uotiuis,
crucibus,
exposuit,
",",
teste,
militia,
patriae,
nostrae,
quae,
id,
ipsum,
munus,
illi,
proconsuli,
functa,
est,
.,
Sed,
et,
nunc,
in,
occulto,
perseuerat,
hoc,
sacrum,
facinus,
.,
Non,
soli,
uos,
contemnunt,
Christiani,NORP
",",
nec,
ullum,
scelus,
in,
perpetuum,
eradicatur,
",",
aut,
mores,
suos,
aliquis,
deus,
mutat,
.,
Cum,
propriis,
filiis,
Saturnus,PERSON
non,
pepercit,
",",
extraneis,
utique,
non,
parcendo,
perseuerabat,
",",
quos,
quidem,
ipsi,
parentes,
sui,
offerebant,
",",
et,
libentes,
respondebant,
",",
et,
infantibus,
blandiebantur,
",",
ne,
lacrymantes,
immolarentur,
.,
Et,
tamen,
multum,
homicidio,
parricidium,
differt,
.,
Maior,PERSON
aetas,
apud,
Gallos,NORP
Mercurio,PERSON
prosecabatur,
.,
Remitto,
Tauricas,
fabulas,
theatris,
suis,
.,
Ecce,
in,
illa,
religiosissima,
urbe,
Aeneadarum,NORP
piorum,
est,
Iupiter,PERSON
quidam,
",",
quem,
ludis,
suis,
humano,
proluunt,
sanguine,
.,
Sed,
bestiarii,
",",
inquitis,
.,
Hoc,
",",
opinor,
",",
minus,
quam,
hominis,
.,
An,
hoc,
turpius,
",",
quod,
mali,
hominis,
?,
Certe,
tamen,
de,
homicidio,
funditur,
.,
O,
Iouem,PERSON
Christianum,NORP
et,
solum,
patris,
filium,
de,
crudelitate,
!,
Sed,
quoniam,
de,
infanticidio,
nihil,
interest,
",",
sacro,
an,
arbitrio,
perpetretur,
(,
licet,
parricidium,
homicidio,
intersit,
),
conuertar,
ad,
populum,
.,
Quot,
uultis,
ex,
his,
circumstantibus,
et,
in,
Christianorum,NORP
sanguinem,
hiantibus,
",",
ex,
ipsis,
etiam,
uobis,
iustissimis,
et,
seuerissimis,
in,
nos,
praesidibus,
apud,
conscientias,
pulsem,
",",
qui,
natos,
sibi,
liberos,
enecent,
?,
Siquidem,
et,
de,
genere,
necis,
differt,
utique,
crudelius,
in,
qua,
spiritum,
extorquetis,
",",
aut,
frigori,
et,
